Date,Day,Mood,Productivity Score,Energy Level,Gym,Day Type,Reading,Sleep Hours,Games Played,Music Related,Custom Activities
2020-07-06,Monday,Great,5,Very Low,"['Chest Day', 'Cardio']",Office,False,6.2,"['Clash Royale', 'Chess']","['Bass', 'Piano', 'Vocals']","['Hangout with Cami', 'Work in HabitLens', 'Dinner with Cami']"
2020-07-05,Sunday,Good,1,Very High,"['Legs Day', 'Arms Day']",Weekend,True,7.3,[],[],[]
2020-07-04,Saturday,Terrible,4,Medium,['Legs Day'],Weekend,True,8.3,"[""Baldur's Gate"", 'Zelda']","['Composition', 'Bass', 'Practice']","['Hangout with Cami', 'Dinner with Cami', 'Meditation']"
2020-07-03,Friday,Good,4,High,[],Home office,True,4.3,"['Chess', 'Zelda']",[],['Cooking']
2020-07-02,Thursday,Neutral,4,Very High,['Cardio'],Classes,True,5.6,"[""Baldur's Gate""]","['Listening', 'Guitar']",[]
2020-07-01,Wednesday,Neutral,1,High,[],Classes,True,7.2,[],[],['Cooking']
2020-06-30,Tuesday,Meh,2,Medium,['Chest Day'],Classes,True,8.3,[],[],[]
2020-06-29,Monday,Great,2,Medium,[],Home office,True,7.0,[],[],['Cooking']
2020-06-28,Sunday,Neutral,2,Medium,"['Arms Day', 'Chest Day']",Weekend,True,7.2,"['Chess', 'Clash Royale']","['Practice', 'Listening', 'Vocals']","['Dinner with Cami', 'Meditation', 'Work in HabitLens']"
2020-06-27,Saturday,Good,1,Medium,"['Arms Day', 'Chest Day']",Weekend,True,7.0,['Clash Royale'],[],"['Cooking', 'Meditation']"
2020-06-26,Friday,Meh,2,High,[],Office,True,6.9,[],"['Piano', 'Listening', 'Composition']","['Dinner with Cami', 'Cooking']"
2020-06-25,Thursday,Good,5,Medium,['Arms Day'],Classes,True,7.9,['Zelda'],"['Composition', 'Practice', 'Vocals']",['Meditation']
2020-06-24,Wednesday,Terrible,5,Low,['Legs Day'],Weekend,True,6.5,"['Zelda', 'Clash Royale']",[],[]
2020-06-23,Tuesday,Meh,1,Very High,[],Classes,False,6.8,['Chess'],['Piano'],"['Hangout with Cami', 'Dinner with Cami']"
2020-06-22,Monday,Great,5,High,['Back Day'],Home office,True,6.8,"[""Baldur's Gate"", 'Clash Royale']","['Practice', 'Listening', 'Guitar']","['Cooking', 'Dinner with Cami']"
2020-06-21,Sunday,Amazing,2,Low,[],Weekend,False,9.0,[],"['Bass', 'Practice']","['Work in HabitLens', 'Meditation', 'Hangout with Cami']"
2020-06-20,Saturday,Meh,4,Very High,['Chest Day'],Weekend,True,7.2,['Chess'],"['Piano', 'Listening', 'Composition']","['Work in HabitLens', 'Cooking', 'Dinner with Cami']"
2020-06-19,Friday,Good,4,Medium,['Back Day'],Classes,False,6.5,"['Chess', ""Baldur's Gate""]",['Bass'],[]
2020-06-18,Thursday,Good,3,Medium,[],Office,False,7.6,"['Zelda', 'Chess']","['Vocals', 'Practice']","['Meditation', 'Hangout with Cami', 'Cooking']"
2020-06-17,Wednesday,Great,3,Medium,['Legs Day'],Home office,True,9.0,"[""Baldur's Gate""]","['Listening', 'Recording', 'Guitar']",[]
2020-06-16,Tuesday,Neutral,2,Low,['Arms Day'],Office,True,8.8,"['Clash Royale', 'Chess']",[],"['Dinner with Cami', 'Meditation']"
2020-06-15,Monday,Neutral,4,Very Low,['Arms Day'],Home office,False,6.7,[],['Recording'],['Meditation']
2020-06-14,Sunday,Sad,2,Medium,"['Legs Day', 'Cardio']",Weekend,False,6.8,"['Clash Royale', 'Zelda']","['Piano', 'Composition']","['Work in HabitLens', 'Cooking']"
2020-06-13,Saturday,Great,3,High,['Chest Day'],Weekend,True,5.6,[],"['Piano', 'Listening']","['Cooking', 'Work in HabitLens', 'Dinner with Cami']"
2020-06-12,Friday,Neutral,3,Very High,"['Arms Day', 'Chest Day']",Office,True,6.0,['Chess'],[],"['Hangout with Cami', 'Cooking', 'Dinner with Cami']"
2020-06-11,Thursday,Neutral,4,Medium,[],Home office,True,7.3,[],"['Vocals', 'Piano']",[]
2020-06-10,Wednesday,Good,2,High,[],Home office,True,8.9,"[""Baldur's Gate""]","['Guitar', 'Listening']","['Hangout with Cami', 'Work in HabitLens', 'Dinner with Cami']"
2020-06-09,Tuesday,Neutral,1,High,"['Back Day', 'Legs Day']",Classes,True,6.3,['Zelda'],"['Guitar', 'Piano', 'Vocals']",[]
2020-06-08,Monday,Sad,2,Medium,['Arms Day'],Home office,False,7.7,"['Chess', 'Zelda']",[],"['Hangout with Cami', 'Dinner with Cami']"
2020-06-07,Sunday,Neutral,2,High,"['Legs Day', 'Cardio']",Weekend,True,7.9,['Chess'],"['Vocals', 'Composition', 'Guitar']",[]
2020-06-06,Saturday,Good,2,Low,"['Chest Day', 'Arms Day']",Weekend,True,5.7,"[""Baldur's Gate"", 'Clash Royale']","['Practice', 'Vocals', 'Guitar']","['Work in HabitLens', 'Cooking', 'Dinner with Cami']"
2020-06-05,Friday,Great,2,High,[],Home office,False,6.4,[],"['Listening', 'Recording', 'Guitar']",['Hangout with Cami']
2020-06-04,Thursday,Good,4,High,"['Back Day', 'Chest Day']",Classes,True,9.0,['Clash Royale'],"['Vocals', 'Piano']","['Dinner with Cami', 'Hangout with Cami', 'Work in HabitLens']"
2020-06-03,Wednesday,Good,1,Medium,[],Office,True,6.9,['Clash Royale'],"['Recording', 'Listening']","['Dinner with Cami', 'Meditation']"
2020-06-02,Tuesday,Amazing,3,Medium,[],Home office,True,4.9,"[""Baldur's Gate""]",[],"['Cooking', 'Work in HabitLens']"
2020-06-01,Monday,Sad,3,Very Low,[],Classes,False,6.8,['Clash Royale'],"['Piano', 'Vocals']",[]
2020-05-31,Sunday,Neutral,2,Medium,['Chest Day'],Weekend,False,5.3,[],['Recording'],"['Hangout with Cami', 'Meditation']"
2020-05-30,Saturday,Good,2,Medium,"['Cardio', 'Back Day']",Weekend,True,8.3,['Clash Royale'],['Composition'],"['Work in HabitLens', 'Meditation', 'Cooking']"
2020-05-29,Friday,Good,5,Medium,[],Office,False,5.2,[],[],"['Hangout with Cami', 'Work in HabitLens']"
2020-05-28,Thursday,Neutral,2,Low,[],Office,False,9.0,['Chess'],"['Listening', 'Piano']",['Cooking']
2020-05-27,Wednesday,Neutral,1,Medium,[],Office,True,8.0,[],[],['Cooking']
2020-05-26,Tuesday,Neutral,4,High,[],Home office,True,8.0,['Clash Royale'],['Vocals'],[]
2020-05-25,Monday,Amazing,3,Medium,['Chest Day'],Home office,False,7.9,"['Clash Royale', ""Baldur's Gate""]","['Piano', 'Listening']",['Dinner with Cami']
2020-05-24,Sunday,Meh,5,Low,['Cardio'],Weekend,False,5.8,[],"['Composition', 'Recording']",[]
2020-05-23,Saturday,Great,1,High,[],Weekend,True,4.6,['Zelda'],[],[]
2020-05-22,Friday,Sad,5,High,[],Classes,True,7.6,[],"['Piano', 'Vocals', 'Bass']",[]
2020-05-21,Thursday,Good,3,High,['Back Day'],Home office,True,9.0,['Clash Royale'],"['Recording', 'Listening', 'Guitar']","['Meditation', 'Work in HabitLens']"
2020-05-20,Wednesday,Good,1,High,[],Office,False,8.2,"[""Baldur's Gate"", 'Zelda']",[],"['Cooking', 'Hangout with Cami']"
2020-05-19,Tuesday,Good,4,Medium,"['Cardio', 'Legs Day']",Office,True,6.7,[],[],[]
2020-05-18,Monday,Amazing,5,High,[],Office,False,7.3,['Chess'],['Bass'],"['Cooking', 'Dinner with Cami', 'Hangout with Cami']"
2020-05-17,Sunday,Neutral,2,Medium,"['Legs Day', 'Arms Day']",Weekend,True,8.5,['Zelda'],"['Guitar', 'Recording']","['Cooking', 'Hangout with Cami', 'Work in HabitLens']"
2020-05-16,Saturday,Great,3,Very High,"['Back Day', 'Chest Day']",Weekend,True,8.5,[],['Piano'],[]
2020-05-15,Friday,Neutral,4,High,"['Chest Day', 'Back Day']",Home office,False,8.5,"[""Baldur's Gate""]","['Piano', 'Composition', 'Vocals']",['Hangout with Cami']
2020-05-14,Thursday,Sad,3,Medium,[],Office,True,6.2,['Clash Royale'],['Piano'],[]
2020-05-13,Wednesday,Good,5,Medium,"['Back Day', 'Chest Day']",Office,True,9.0,[],[],"['Dinner with Cami', 'Work in HabitLens']"
2020-05-12,Tuesday,Neutral,4,Medium,['Back Day'],Classes,False,6.9,[],"['Piano', 'Composition']",[]
2020-05-11,Monday,Neutral,5,High,"['Legs Day', 'Cardio']",Classes,True,7.4,"[""Baldur's Gate""]",[],[]
2020-05-10,Sunday,Amazing,2,Medium,['Chest Day'],Weekend,True,6.9,['Zelda'],['Recording'],[]
2020-05-09,Saturday,Neutral,4,Medium,"['Arms Day', 'Cardio']",Weekend,True,8.4,['Zelda'],[],"['Dinner with Cami', 'Hangout with Cami']"
2020-05-08,Friday,Sad,5,High,[],Weekend,False,4.5,"['Chess', 'Zelda']",[],"['Hangout with Cami', 'Work in HabitLens', 'Cooking']"
2020-05-07,Thursday,Meh,2,Low,[],Home office,False,5.6,['Clash Royale'],['Practice'],['Meditation']
2020-05-06,Wednesday,Good,2,Medium,"['Back Day', 'Cardio']",Office,False,7.3,"['Zelda', 'Chess']",[],"['Work in HabitLens', 'Meditation']"
2020-05-05,Tuesday,Amazing,5,Low,"['Cardio', 'Arms Day']",Office,False,7.3,['Clash Royale'],[],"['Dinner with Cami', 'Work in HabitLens']"
2020-05-04,Monday,Neutral,3,Medium,"['Back Day', 'Chest Day']",Home office,False,6.4,['Chess'],"['Composition', 'Listening', 'Recording']",['Hangout with Cami']
2020-05-03,Sunday,Neutral,3,Low,['Legs Day'],Weekend,True,8.1,['Clash Royale'],['Guitar'],"['Hangout with Cami', 'Work in HabitLens', 'Dinner with Cami']"
2020-05-02,Saturday,Amazing,1,Low,[],Weekend,True,8.4,"[""Baldur's Gate""]",['Listening'],"['Meditation', 'Work in HabitLens']"
2020-05-01,Friday,Great,2,Very High,"['Cardio', 'Arms Day']",Home office,False,6.5,"['Zelda', ""Baldur's Gate""]","['Composition', 'Practice', 'Piano']",['Cooking']
2020-04-30,Thursday,Amazing,3,Medium,['Chest Day'],Home office,False,7.6,"[""Baldur's Gate"", 'Clash Royale']","['Practice', 'Vocals', 'Listening']","['Cooking', 'Work in HabitLens', 'Hangout with Cami']"
2020-04-29,Wednesday,Good,1,Medium,"['Cardio', 'Arms Day']",Home office,True,8.4,['Chess'],"['Piano', 'Vocals']",['Cooking']
2020-04-28,Tuesday,Good,1,Medium,"['Legs Day', 'Back Day']",Classes,False,6.9,[],[],"['Cooking', 'Meditation', 'Hangout with Cami']"
2020-04-27,Monday,Sad,5,High,['Cardio'],Classes,False,6.7,['Chess'],"['Composition', 'Vocals']","['Work in HabitLens', 'Hangout with Cami', 'Cooking']"
2020-04-26,Sunday,Neutral,3,High,[],Weekend,True,5.5,['Clash Royale'],[],"['Dinner with Cami', 'Work in HabitLens', 'Cooking']"
2020-04-25,Saturday,Great,2,Very High,['Cardio'],Weekend,True,5.1,[],"['Piano', 'Composition']",[]
2020-04-24,Friday,Great,2,Medium,['Back Day'],Office,False,9.0,['Clash Royale'],[],[]
2020-04-23,Thursday,Great,1,Medium,"['Chest Day', 'Legs Day']",Classes,False,8.2,[],[],"['Hangout with Cami', 'Work in HabitLens']"
2020-04-22,Wednesday,Neutral,1,Low,['Arms Day'],Home office,False,7.3,[],[],['Work in HabitLens']
2020-04-21,Tuesday,Terrible,4,Medium,"['Chest Day', 'Back Day']",Classes,True,9.0,"['Zelda', ""Baldur's Gate""]","['Guitar', 'Piano']","['Cooking', 'Hangout with Cami', 'Work in HabitLens']"
2020-04-20,Monday,Neutral,1,Medium,[],Office,True,7.2,['Clash Royale'],['Vocals'],"['Cooking', 'Dinner with Cami', 'Work in HabitLens']"
2020-04-19,Sunday,Meh,3,Very Low,[],Weekend,True,6.1,['Chess'],[],['Dinner with Cami']
2020-04-18,Saturday,Good,3,High,"['Cardio', 'Back Day']",Weekend,True,6.1,[],['Listening'],[]
2020-04-17,Friday,Good,2,High,[],Weekend,False,7.1,[],[],[]
2020-04-16,Thursday,Neutral,3,Medium,"['Legs Day', 'Arms Day']",Office,False,8.9,"[""Baldur's Gate"", 'Zelda']","['Practice', 'Bass']",['Dinner with Cami']
2020-04-15,Wednesday,Amazing,1,High,['Arms Day'],Office,False,6.7,"['Clash Royale', 'Zelda']","['Recording', 'Piano']","['Meditation', 'Work in HabitLens']"
2020-04-14,Tuesday,Great,5,Very High,['Back Day'],Office,False,8.1,['Clash Royale'],"['Recording', 'Guitar']",['Work in HabitLens']
2020-04-13,Monday,Neutral,2,Medium,[],Classes,True,7.0,[],['Listening'],"['Work in HabitLens', 'Dinner with Cami', 'Meditation']"
2020-04-12,Sunday,Great,2,Low,[],Weekend,False,5.8,[],"['Recording', 'Vocals']",[]
2020-04-11,Saturday,Good,3,High,['Back Day'],Weekend,False,7.0,"['Chess', 'Zelda']",['Piano'],"['Meditation', 'Dinner with Cami']"
2020-04-10,Friday,Neutral,3,Very High,['Arms Day'],Office,True,9.0,['Zelda'],"['Composition', 'Vocals']",['Dinner with Cami']
2020-04-09,Thursday,Great,1,Medium,['Chest Day'],Office,True,7.8,"[""Baldur's Gate"", 'Clash Royale']",[],"['Dinner with Cami', 'Work in HabitLens', 'Hangout with Cami']"
2020-04-08,Wednesday,Good,3,Medium,"['Arms Day', 'Legs Day']",Office,True,7.5,[],[],"['Work in HabitLens', 'Cooking']"
2020-04-07,Tuesday,Amazing,2,Medium,['Legs Day'],Office,False,7.0,['Zelda'],"['Piano', 'Guitar']",['Cooking']
2020-04-06,Monday,Good,2,Medium,[],Home office,True,7.7,['Clash Royale'],['Vocals'],"['Work in HabitLens', 'Dinner with Cami']"
2020-04-05,Sunday,Sad,1,High,[],Weekend,False,7.9,"['Chess', ""Baldur's Gate""]",['Recording'],['Cooking']
2020-04-04,Saturday,Good,3,High,"['Cardio', 'Arms Day']",Weekend,False,7.1,[],"['Bass', 'Practice']",['Dinner with Cami']
2020-04-03,Friday,Amazing,5,Low,[],Home office,False,6.7,"[""Baldur's Gate"", 'Zelda']","['Recording', 'Composition', 'Vocals']",['Meditation']
2020-04-02,Thursday,Terrible,5,High,"['Legs Day', 'Arms Day']",Office,True,7.5,[],['Listening'],"['Meditation', 'Dinner with Cami']"
2020-04-01,Wednesday,Good,2,Medium,[],Classes,False,8.6,"['Clash Royale', 'Chess']",[],[]
2020-03-31,Tuesday,Amazing,5,High,['Cardio'],Home office,False,7.2,[],"['Guitar', 'Practice', 'Recording']",['Dinner with Cami']
2020-03-30,Monday,Great,2,High,['Legs Day'],Home office,False,9.0,"['Clash Royale', ""Baldur's Gate""]",['Bass'],['Dinner with Cami']
2020-03-29,Sunday,Meh,1,High,[],Weekend,False,8.2,[],"['Listening', 'Composition']",[]
2020-03-28,Saturday,Good,5,Medium,"['Arms Day', 'Legs Day']",Weekend,False,9.0,"['Zelda', 'Clash Royale']","['Vocals', 'Practice']","['Hangout with Cami', 'Work in HabitLens']"
2020-03-27,Friday,Meh,1,High,[],Office,False,9.0,['Chess'],[],[]
2020-03-26,Thursday,Amazing,1,Medium,"['Chest Day', 'Legs Day']",Office,True,6.5,[],[],"['Work in HabitLens', 'Meditation', 'Cooking']"
2020-03-25,Wednesday,Neutral,4,Very Low,"['Cardio', 'Back Day']",Home office,False,7.2,['Clash Royale'],['Guitar'],"['Cooking', 'Work in HabitLens', 'Hangout with Cami']"
2020-03-24,Tuesday,Sad,4,Low,[],Classes,True,6.8,[],"['Listening', 'Bass', 'Composition']",['Cooking']
2020-03-23,Monday,Great,5,Medium,['Chest Day'],Home office,True,5.1,['Clash Royale'],[],"['Work in HabitLens', 'Dinner with Cami', 'Meditation']"
2020-03-22,Sunday,Meh,5,Very High,['Chest Day'],Weekend,False,6.8,"[""Baldur's Gate""]","['Bass', 'Guitar', 'Composition']","['Meditation', 'Hangout with Cami']"
2020-03-21,Saturday,Good,2,High,"['Cardio', 'Chest Day']",Weekend,True,7.2,[],"['Bass', 'Guitar', 'Listening']",['Hangout with Cami']
2020-03-20,Friday,Great,4,Medium,"['Back Day', 'Arms Day']",Home office,False,6.7,['Clash Royale'],"['Guitar', 'Listening', 'Practice']",[]
2020-03-19,Thursday,Meh,2,Low,"['Legs Day', 'Back Day']",Home office,False,7.2,"['Zelda', 'Chess']","['Practice', 'Guitar', 'Bass']",[]
2020-03-18,Wednesday,Great,3,High,['Back Day'],Classes,True,7.4,"[""Baldur's Gate""]","['Composition', 'Bass']","['Cooking', 'Dinner with Cami', 'Work in HabitLens']"
2020-03-17,Tuesday,Good,1,Medium,['Arms Day'],Home office,False,6.8,"[""Baldur's Gate""]",[],"['Hangout with Cami', 'Cooking', 'Dinner with Cami']"
2020-03-16,Monday,Terrible,3,High,['Chest Day'],Classes,False,6.8,"['Clash Royale', 'Chess']",['Composition'],[]
2020-03-15,Sunday,Neutral,2,High,[],Weekend,False,6.8,"[""Baldur's Gate""]","['Guitar', 'Piano', 'Practice']","['Meditation', 'Work in HabitLens']"
2020-03-14,Saturday,Good,1,Low,['Legs Day'],Weekend,False,8.1,"['Zelda', ""Baldur's Gate""]",[],['Work in HabitLens']
2020-03-13,Friday,Good,3,High,['Cardio'],Classes,True,6.6,[],[],"['Hangout with Cami', 'Work in HabitLens', 'Cooking']"
2020-03-12,Thursday,Neutral,3,Very High,['Back Day'],Classes,False,8.5,['Chess'],[],['Hangout with Cami']
2020-03-11,Wednesday,Meh,1,Medium,"['Cardio', 'Back Day']",Classes,False,7.7,"[""Baldur's Gate""]",['Guitar'],"['Meditation', 'Dinner with Cami']"
2020-03-10,Tuesday,Neutral,4,Very High,['Cardio'],Classes,False,7.4,['Chess'],['Piano'],['Dinner with Cami']
2020-03-09,Monday,Great,2,Medium,[],Office,True,7.2,"['Zelda', 'Chess']",['Recording'],['Work in HabitLens']
2020-03-08,Sunday,Neutral,2,Medium,[],Weekend,False,7.5,"['Chess', 'Clash Royale']","['Listening', 'Composition']",[]
2020-03-07,Saturday,Neutral,1,High,['Cardio'],Weekend,True,7.0,"['Zelda', ""Baldur's Gate""]",['Listening'],"['Cooking', 'Dinner with Cami']"
2020-03-06,Friday,Amazing,3,Medium,[],Home office,False,7.9,"['Chess', 'Clash Royale']",[],"['Meditation', 'Work in HabitLens']"
2020-03-05,Thursday,Neutral,3,Medium,[],Office,True,7.6,"[""Baldur's Gate""]",['Listening'],"['Cooking', 'Hangout with Cami', 'Meditation']"
2020-03-04,Wednesday,Good,5,Very Low,['Chest Day'],Office,True,9.0,"[""Baldur's Gate""]","['Bass', 'Guitar']","['Meditation', 'Dinner with Cami']"
2020-03-03,Tuesday,Neutral,5,Medium,"['Arms Day', 'Chest Day']",Home office,True,5.9,['Chess'],"['Piano', 'Practice', 'Listening']","['Meditation', 'Work in HabitLens']"
2020-03-02,Monday,Neutral,3,High,[],Weekend,False,8.2,"[""Baldur's Gate""]","['Recording', 'Guitar', 'Piano']","['Work in HabitLens', 'Dinner with Cami']"
2020-03-01,Sunday,Great,3,Medium,[],Weekend,True,7.2,[],[],['Hangout with Cami']
2020-02-29,Saturday,Neutral,4,High,[],Weekend,False,8.4,['Clash Royale'],['Piano'],"['Work in HabitLens', 'Dinner with Cami', 'Cooking']"
2020-02-28,Friday,Great,3,High,"['Cardio', 'Back Day']",Office,True,8.0,"[""Baldur's Gate""]","['Guitar', 'Practice', 'Piano']","['Work in HabitLens', 'Dinner with Cami']"
2020-02-27,Thursday,Neutral,2,Very High,['Back Day'],Home office,True,8.1,"[""Baldur's Gate"", 'Clash Royale']",[],[]
2020-02-26,Wednesday,Neutral,2,Medium,[],Office,True,7.7,['Zelda'],"['Bass', 'Piano', 'Practice']",[]
2020-02-25,Tuesday,Meh,2,High,['Legs Day'],Classes,True,8.0,['Chess'],"['Listening', 'Composition']","['Work in HabitLens', 'Dinner with Cami', 'Meditation']"
2020-02-24,Monday,Neutral,5,High,[],Office,True,8.1,[],"['Composition', 'Guitar']","['Work in HabitLens', 'Meditation', 'Hangout with Cami']"
2020-02-23,Sunday,Amazing,2,Medium,"['Cardio', 'Chest Day']",Weekend,True,8.2,[],"['Listening', 'Practice', 'Recording']",[]
2020-02-22,Saturday,Great,3,Very High,[],Weekend,True,8.8,"[""Baldur's Gate""]","['Practice', 'Bass', 'Recording']",['Cooking']
2020-02-21,Friday,Good,5,High,[],Weekend,True,6.8,[],['Guitar'],[]
2020-02-20,Thursday,Neutral,2,High,"['Cardio', 'Back Day']",Home office,True,6.4,"[""Baldur's Gate"", 'Chess']","['Practice', 'Recording', 'Piano']",['Work in HabitLens']
2020-02-19,Wednesday,Terrible,5,High,"['Back Day', 'Arms Day']",Home office,True,4.7,"['Zelda', 'Clash Royale']",['Vocals'],"['Work in HabitLens', 'Hangout with Cami']"
2020-02-18,Tuesday,Great,4,Very High,"['Legs Day', 'Cardio']",Home office,True,8.0,"['Chess', 'Zelda']",['Vocals'],"['Meditation', 'Hangout with Cami']"
2020-02-17,Monday,Neutral,2,Medium,[],Classes,False,6.7,"['Chess', 'Clash Royale']","['Listening', 'Bass', 'Guitar']","['Hangout with Cami', 'Work in HabitLens']"
2020-02-16,Sunday,Neutral,2,Very High,['Chest Day'],Weekend,True,7.2,['Zelda'],[],[]
2020-02-15,Saturday,Great,5,Medium,"['Cardio', 'Legs Day']",Weekend,False,6.7,[],"['Composition', 'Recording', 'Guitar']","['Work in HabitLens', 'Dinner with Cami']"
2020-02-14,Friday,Good,4,High,[],Classes,False,8.7,"[""Baldur's Gate"", 'Chess']",['Recording'],['Dinner with Cami']
2020-02-13,Thursday,Good,5,Very High,[],Classes,True,8.7,[],['Vocals'],"['Cooking', 'Meditation']"
2020-02-12,Wednesday,Amazing,2,High,"['Legs Day', 'Cardio']",Home office,False,8.2,['Zelda'],"['Bass', 'Composition']",[]
2020-02-11,Tuesday,Good,1,High,['Cardio'],Office,False,5.3,['Clash Royale'],['Practice'],"['Work in HabitLens', 'Dinner with Cami']"
2020-02-10,Monday,Sad,3,Low,['Arms Day'],Office,True,8.2,[],[],[]
2020-02-09,Sunday,Terrible,2,High,[],Weekend,True,7.6,"['Chess', ""Baldur's Gate""]",[],"['Dinner with Cami', 'Cooking', 'Hangout with Cami']"
2020-02-08,Saturday,Good,4,Medium,"['Back Day', 'Legs Day']",Weekend,True,7.7,[],"['Vocals', 'Piano', 'Guitar']","['Cooking', 'Hangout with Cami']"
2020-02-07,Friday,Terrible,2,High,[],Office,False,8.2,['Clash Royale'],"['Bass', 'Piano', 'Listening']",[]
2020-02-06,Thursday,Great,2,Medium,"['Legs Day', 'Cardio']",Classes,True,7.6,"[""Baldur's Gate""]","['Listening', 'Bass']",[]
2020-02-05,Wednesday,Neutral,1,Medium,[],Office,True,7.7,[],"['Practice', 'Listening']",['Cooking']
2020-02-04,Tuesday,Amazing,2,Medium,[],Home office,True,8.2,"['Chess', 'Clash Royale']",['Recording'],"['Dinner with Cami', 'Work in HabitLens', 'Meditation']"
2020-02-03,Monday,Good,2,Medium,"['Back Day', 'Arms Day']",Home office,True,8.1,[],"['Guitar', 'Listening']",[]
2020-02-02,Sunday,Neutral,4,Medium,[],Weekend,True,8.6,"['Zelda', ""Baldur's Gate""]",[],['Dinner with Cami']
2020-02-01,Saturday,Great,1,Medium,[],Weekend,True,8.1,"['Zelda', 'Chess']","['Composition', 'Practice', 'Vocals']","['Cooking', 'Hangout with Cami']"
2020-01-31,Friday,Good,4,High,[],Home office,False,5.1,"[""Baldur's Gate""]",['Guitar'],[]
2020-01-30,Thursday,Neutral,4,Very Low,[],Classes,True,7.9,[],"['Listening', 'Practice']","['Dinner with Cami', 'Hangout with Cami', 'Cooking']"
2020-01-29,Wednesday,Neutral,4,Low,"['Chest Day', 'Cardio']",Office,False,5.2,"['Zelda', ""Baldur's Gate""]",[],[]
2020-01-28,Tuesday,Good,5,Medium,['Arms Day'],Classes,False,8.9,"['Zelda', ""Baldur's Gate""]",[],[]
2020-01-27,Monday,Good,4,Low,[],Classes,False,9.0,"[""Baldur's Gate""]",['Practice'],"['Meditation', 'Dinner with Cami', 'Work in HabitLens']"
2020-01-26,Sunday,Neutral,4,Low,"['Arms Day', 'Chest Day']",Weekend,True,8.2,['Zelda'],['Bass'],['Hangout with Cami']
2020-01-25,Saturday,Neutral,5,Low,['Cardio'],Weekend,True,6.7,[],"['Guitar', 'Composition', 'Practice']","['Dinner with Cami', 'Meditation']"
2020-01-24,Friday,Good,5,Medium,['Cardio'],Classes,True,6.8,[],[],[]
